Title,Date,URL,Content,Category,Sentiment
Papua LNG FID in 2025,18/10/2024,https://tvwan.com.pg/news/1887,"TotalEnergies’ Exploration and Production Asia-Pacific Senior Vice President Thomas Maurisse provided an update on the status of the Papua LNG project yesterday during the first day of the Petroleum and Energy Conference, affirming TotalEnergies’ commitment to delivering the project.
Working together with partners and stakeholders, he announced that  the Final Investment Decision (FID) will be made in 2025.
Business Development Director for TotalEnergies EP PNG Limited Abdul Malik, also presented at the conference, introducing the exciting high impact prospect, PPL-576 – Mailu – 1, Papua New Guinea’s soon to be first deep offshore well, expected around Q4 of 2025.
“It will be a complete game changer for Papua New Guinea. TotalEnergies remains committed to our pioneering spirit, to Papua New Guinea and maintaining safe operations and committed to continuing social performance in close collaboration with our partners,” he said.
The conference was a great platform to share TotalEnergies’ commitment to Papua New Guinea as a worthy and attractive investment destination, providing relevant updates about Papua LNG and introducing new drilling prospect, Mailu.",Business,Anticipation
Surveyors acknowledged,18/10/2024,https://tvwan.com.pg/news/1882,"Surveyors are the architects of our future.
Deputy Prime Minister and Minister for Lands, Physical Planning & Urbanisation, John Rosso, outlined this when opening the 56th Surveyor Congress at the PNG University of Technology in Lae on Wednesday, October 16th.
He acknowledged surveyors for laying the foundation for infrastructure, land management, and urban planning.
“Your work shapes the physical landscape of our country and is at the heart of key economic sectors such as agriculture, mining, real estate, and infrastructure development,” said the DPM in the Rose Kekedo Lecture Theatre.
“Without accurate and professional surveying, none of these sectors can function effectively.
“I recognise the significant contributions you have made and continue to make in Papua New Guinea's growth and modernisation.
“In my capacity as the Minister for Lands, Physical Planning & Urbanisation, I have seen firsthand how important the role of surveyors is in land administration and development.
“As we seek to modernise our land administration system, your profession becomes ever more critical in ensuring that our efforts are supported by accurate and timely land data.”
Surveyors from all over the country have converged to discuss the industry and technologies that have evolved and are now being used in surveying.
The event concludes this afternoon.",Business,Trust
Steamships break ground on Portside Business Park,18/10/2024,https://tvwan.com.pg/news/1879,"Steamships was proud to break ground on Portside Business Park, its new large-scale mixed-use development which is managed by its property division, Pacific Palms Property.
Spanning a site area of approximately 38 hectares, Portside Business Park is strategically located adjacent to the Motukea International Terminal and on the energy corridor to the LNG Plant.
This mixed-use business park development offers an end-to-end logistics solution with warehouses, hardstand yards, offices, retail outlets and a residential compound. In due course, additional facilities will be added, including a hotel.
The ceremony was attended by the Deputy Prime Minister and Minster for Lands John Rosso, NCD Deputy Governor and Chairman of the Motu Koita Assembly Dadi Toka Jnr, senior statesman Sir Moi Avei along with key managers from Steamships and Pacific Palms Properties.
Chris Daniells, Steamships Managing Director, added that Portside Business Park represents Steamship's ongoing commitment to developing Papua New Guinea, and when fully developed, Portside will represent an investment of circa. PGK1bn and help create over 1,000 new jobs.
“Today’s groundbreaking supports the National Government MTPD4 agenda to drive growth and to broaden the economy in the non-extractive sector and Portside provides the perfect location next to the port for any company looking to enter downstream processing or manufacturing.
“Steamships has several other projects in the pipeline, and I look forward to groundbreaking ceremonies on those soon. At Steamships, we take a long-term view, PNG is our home.”
General Manager of Corporate Affairs Vele Rupa commented that Steamships is delighted to be bringing another Grade A development to Port Moresby.
“It has taken considerable time to navigate the bureaucracy to get this project off the ground, but customers can be confident that they are coming to a development with bone fide title that will be developed to best-in-class international standards,” Rupa said.
He further added that “Economic growth can only work when the National Government allows the private sector to make investment decisions by having the right policy and investment landscape.
Pacific Palms Property will develop Portside in phases, with today’s groundbreaking kicking off the major infrastructure works. The residential compound is already complete, as are the perimeter works.
While witnessing the groundbreaking, Deputy Prime Minister and Minister for Lands, John Rosso commended the Company’s investment.
“The Marape-Rosso Government welcomes and commends Steamships Trading Company for their continued confidence in our nation through their latest significant investment in the new Portside Business Park.,” Rosso stated.
“This development will not only enhance the commercial landscape of Port Moresby but also create much-needed jobs, stimulate local industries, and drive economic growth. Strategic investments like these are essential as we strive to build a more resilient and diversified economy. We look forward to seeing the positive impact this partnership will bring to our people and the future of Papua New Guinea.”",Business,Anticipation
Invest more in PNG: PM Marape,17/10/2024,https://tvwan.com.pg/news/1867,"Prime Minister James Marape has invited investors and experts to explore and develop the abundance of energy sources, including LNG, hydro, geothermal, and solar power resources in PNG.
“Our vast forests also provide a unique advantage, offsetting carbon footprints and making PNG an attractive destination for environmentally-conscious investments,” he said. ““As we work toward a cleaner energy future, research into cost-effective alternatives remain crucial.”
“However, we cannot delay transitioning to LNG and other renewable sources. We must act now to reduce our reliance on coal and heavy oil/fuels.
“To achieve this vision, collaboration is key. I urge governments, companies, and individuals to join forces and prioritize environmental stewardship.
“Together, we can create a sustainable energy landscape that benefits our nation, the region, the world, and our planet.”
The Prime Minister told the investors and experts at the Petroleum and Energy Conference today that PNG will be on the lookout for investors who want to participate in cleaner energy solutions.
“We always work with our investors offering incentives and protections so that their investment is secure. Some may be wondering about regime shifts but I want to assure you that whatever regime shifts we embark upon, one thing is certain and that is our provisions to protect our investors making a healthy return on their investments will always be protected.”
Marape urged all who gathered to switch off coal by opening more LNG as transitional energy and eventually move to the cleaner energy sources.
The two-day Petroleum and Energy Conference ends October 18, 2024.",Business,Anticipation
Ramu renews sponsorship,17/10/2024,https://tvwan.com.pg/news/1866,"Ramu Agri Industries Ltd (RAIL) has renewed its sponsorship to the 61st Morobe Show as a blue ribbon sponsor.
K86,900 was presented to the show committee this week, which will go towards supporting the 55 registered singsing groups, who will be displaying their colourful ‘bilas’ and traditional dances on Sunday, October 20th.
Showgoers will also be treated to the coveted Ramu Sugar cotton candy during the show, which is set for this weekend (Oct 19-20) at the Lae Showgrounds.
RAIL’s national sales and marketing manager, Harry Kaisa, during the cheque presentation, said the company is proud to be supporting this significant event and will continue to partner and collaborate with the Morobe Province Agricultural Society in the coming years.
“We will have the sales and marketing stall and the NBPOL Pavilion, which will have booths with displays from the different departments of RAIL,” he outlined.
“We will have teams set up in the booths and there are RAIL Oil Palm team, Ramu Beef, HR Department, Production (Sugar), Research & Development, Sustainability, and OPRS/PNG OPRA.
“The sales & marketing department will be running the famous Ramu Sugar cotton candy, branded merchandise sales, show bag sales, minor promotions and many more great things at our stall.
“We also have our trendy photo booth display that will be available for friends and families to capture special memories and moments of that fun-filled weekend.”",Business,Joy
PEC 2024 Conference begins,17/10/2024,https://tvwan.com.pg/news/1863,"Prime Minister James Marape this morning opened the two-day Petroleum and Energy Conference 2024 this morning at the Hilton Hotel in Port Moresby.
The conference focuses on the critical issue of energy and its impact on our planet, as well as what PNG is doing to regulate and promote the energy sector.
“As we gather here this morning, I want to return our attention to the times we are living in and the climate crisis we are facing. Climate change and its impacts are by now common knowledge, and for those of us in the Pacific, have become existential threat because of rising sea levels and changing weather patterns.
“Even though Papua New Guinea and its sister, small island countries of the Pacific have very low carbon footprint, we face the highest risk from the climate crisis.
“It is with this backdrop in mind that I emphasize our choices in energy production and consumption, and their far-reaching consequences on future generations because of their direct correlation to the climate crisis.
In the Asia region where economic growth and high populations have placed very high demands on energy consumption, the reliance on coal is the highest worldwide.
The International Energy Agency has continually been publishing reports on the alarming trends of coal production.
The 2020 - 2023 figures reveal that China accounts for a massive 50.5 percent of the global coal consumption, followed by India at 11.3 percent.
United States comes in next at 8.5 percent; Germany at 3 percent; and South Africa at 2.4 percent. Poland, Australia, and Brazil are also listed.",Energy,Anticipation
Minister stresses on commitment and collaboration,17/10/2024,https://tvwan.com.pg/news/1862,"The two-day Petroleum and Energy Conference 2024 started today in Port Moresby.
Minister for Petroleum Jimmy Maladina opened the Petroleum and Energy Conference 2024 (PEC 2024) with a strong message of commitment and collaboration.
He emphasized the government's readiness to navigate a new chapter in the sector and extended his appreciation to current development partners while looking forward to working with new Petroleum and Energy companies to drive progress in Papua New Guinea.
“The progress we’ve made in natural gas and oil exploration, production, and export over the years has been commendable,” he said. “However, we recognise that the global energy landscape is evolving.”
“Shifting market dynamics, technological advancements, and growing expectations for sustainability are influencing resources are extracted, managed, and monetised.
“Also, we have to recognize that there is a competitive market for the capital required (to) develop our natural gas and oil industries and PNG needs to be responsive to this market, while ensuring that PNG receives revenue from projects for the benefit of the people of PNG as soon as possible.”
He pointed out that the Oil and Gas Act has been central to ensuring that the petroleum industry operates within a stable and predictable regulatory framework.
“The Oil and Gas Act has become an established and known basis upon which capital investment is made.”
The petroleum industry in PNG is and will remain a cornerstone of our economy, fueling growth, generating revenue, and driving employment opportunities.",Business,Anticipation
PNG to participate in 6-month expo in Japan,17/10/2024,https://tvwan.com.pg/news/1861,"Papua New Guinea will harness the opportunity at the World Expo in Osaka, Japan by securing a commercial space outside of the expo site to promote and market PNG products and services.
Minister for International Trade and Investment Richard Maru announced that PNG will not only have a pavilion at shared pavilion at the World Expo in Osaka, Japan in 2025 but the Government has made a very important decision for PNG to market its products and services.
“The Expo Site will be an artificial island (Yumeshima) and there is a risk of methane gas and more weight may cause the island to sink so the host country is discouraging selling and displaying of products within the Expo Site. Only digital exhibitions will be allowed in the pavilions at the Expo site,” Maru said.
“In the Pacific Pavilion all our provinces, private sector and Government agencies, and the SOEs will only be doing digital exhibitions to market their products and services. That is why our Government has made an important decision to secure a commercial space by providing K3 million funding in principle in the budget for next year to make this possible with the support of our private sector and SOEs.”
“We want to make a bigger impact in the Japanese market and in the world at this Expo so we will be leasing a commercial space outside the Expo Site at the Osaka Bay Area where we can display and sell our products and services and promote PNG as an exciting tourism and investment destination.”
Minister Maru further stated that this allows provinces, districts, private sector and government agencies, and the SOEs to have their booths in the commercial space.
The Expo Secretariat is currently in negotiations with potential service providers in Osaka, Japan, to finalize the lease agreement for 6 months. Once the lease is arranged, a major consultative workshop will be arranged to provide information to all our stakeholders and potential participants on how to secure their booths for the Expo which starts in April 2025.
“They will have to meet some costs to go and advertise and promote their goods and services at the Expo. The participants who would like to advertise digitally must start preparing now and must be willing to pay the fees,” said Minister Maru.
An estimate of 28.2 million visits is projected throughout the Expo with millions to join virtually highlighting the Expo’s international significance and appeal. A total of 150 countries and 25 international organizations are expected to participate.
“This will be the greatest opportunity for us to market and promote our goods and services, and our country, especially in Japan which is a very close and enduring friend of PNG, and a very special friend in terms of trade and economic relationship. They have also been a great donor partner to PNG for many decades,” said Minister Maru.",Business,Anticipation
KBK Mine boosts employee Communication Skills,16/10/2024,https://tvwan.com.pg/news/1849,"Ramu NiCo’s Kurumbukari Mine is introducing to its employees work ethics and communication skills through competitions that will help boost individual confidence, communication, constructive speaking and team work.
The initiative started this year. KBK mine has successfully constructed a series of ""International Mine"" themed activities as a new communication bridge between employees in Papua New Guinea and China.
Activities include KBK Mine English Morning Meeting Project, Advanced English Training Course, China-PNG Young Employee English Forum on ""International Culture"" and ""Safety Culture"", English Debate Contest, and KBK Mine English Speech Contest.
Employees learn the fundamentals of corporate communication between team leaders and supervisors down the chain of command as well as knowing vital mediums of communication platforms that is vibrant for the dissemination of information across the KBK Mine Site.
The aim is to improve communication using the English language between employees for effective communication in order to delegate work, report hazards and incidents professionally, and build confidence among the employees.
Employees at KBK mine are 90% local and work in various technical departments. They are recruited through the Community Affairs department for on-the-job trainings. Some have difficulty communicating and reporting on the work they do.
On the other hand, both local and Chinese employees need these skills to improve communication on site.
RNML KBK Mine & Works Deputy General Manager, Mathew Francis, is a panel judge in the “International Mine” competition.
He emphasized that he would like to see all employees familiarize with communication platforms like WeChat, WhatsApp, emailing and importantly face-to-face communication.
“There are two forms of communication, direct and in-direct communication.
“Direct communication is taking work advice, instructions, briefings as well as meetings where our employees must be confident to speak and raise points, discussion topics and reporting.
“This is all face-to-face communication that we want our employees to have the courage to be involved,” Mr. Francis said.
““In-Direct Communication” is through different medium of communication that we want all our national employees to master and be fluent in terms of corporate communication and knowing how to structure their points in emails, WeChat, WhatsApp and others.
“Through this competition and other activities pre-scheduled, our employees would be able to have the confidence in constructive speaking as well as to maintain body language and posture in their respective departments when communicating,” he added.
The competition involves Chinese nationals and Papua New Guineans across KBK mine.",Business,Anticipation
Collaboration adds value to degree programs,15/10/2024,https://tvwan.com.pg/news/1847,"Industries are adding value to degree programs by entering into partnerships with tertiary institutions.
PNG University of Technology’s Vice Chancellor, Professor Ora Renagi, outlined this after the recent signing of a Memorandum of Understanding with the Papua New Guinea Forest Industries Association (Inc).
Prof Renagi said the industries have come to realise the need to support the university to deliver the quality of the degrees that they have always wanted to see.
“I encourage the School of Forestry to embrace the partnership with PNGFIA and through the industry, our students can have firsthand privileges in the professional environment and we begin to address the demand in the industry,” he stated. “Also, we can build capacity in SoF and become a knowledge hub for science and technology in forestry in the next coming years.
“This is a very critical time when we are signing the MoU and I am sure under the leadership of Dr Cossey Yosi and Kanawi Pouru, President of PNGFIA, I am sure there will be opportunities for research and review of the curriculum and continuing to expand the resources to meet the demand that is coming.
“So going forward, I am beginning to realise the potential for universities to be entrepreneurial, meaning we have products to sell. I have always encouraged students to train their minds to build something and sell it as a product.
“The schools under the faculties are also aligning in that direction and together with the industries, we will find our mission to provide opportunities to build incubation centres to sell our products.”
Dr Yosi outlined that the MoU will foster long-term collaboration between the School of Forestry and PNGFIA through education, training and research.
The Memorandum of Understanding, which was signed on Friday, August 30th, will enable PNGFIA to:
•	Provide professional work experience training for Year 3 and Year 4 students of the School of Forestry;
•	Coordinate a cadetship training program for the students;
•	Facilitate the formation of an Industry Advisory Board; and,
•	Allow PNGUoT to provide training to staff of Forest Industry to upgrade their qualifications.",Education,Anticipation
Path paved for forestry students,15/10/2024,https://tvwan.com.pg/news/1846,"The path of the PNG University of Technology students into the forestry sector has been paved following the signing of a deal with the Papua New Guinea Forest Industries Association (Inc).
The Memorandum of Understanding (MoU), which was signed on Friday, August 30th, will enable PNGFIA to:
•	Provide professional work experience training for Year 3 and Year 4 students of the School of Forestry;
•	Coordinate a cadetship training program for the students;
•	Facilitate the formation of an Industry Advisory Board; and,
•	Allow PNGUoT to provide training to staff of Forest Industry to upgrade their qualifications.
Head of School, Dr Cossey Yosi, said the forest industry has been collaborating with the School of Forestry for over 30 years to support students’ field trips to selected timber companies and award prizes for academic excellence for students. However, due to COVID-19, from 2019 up to now, PNGFIA had minimised its support. The signing of this MoU will now strengthen this longtime partnership.
“The signing of the MoU will also pave the way for the PNGUoT to work with the timber industry and PNG Forest Authority to address the Government directives to the forestry sector and assist in addressing the major challenges facing the forestry sector,” said Dr Yosi.
“These are: Reducing export of round logs to 50 percent by 2025; improve downstream processing so that 80 percent of PNG timbers are produced domestically by 2030; PNGFA to establish up to 800,000 hectares of forest plantations by 2050; and Forestry to contribute to the generation of around 70 percent of GDP.”
The MoU is part of the current structural academic changes within the University. Those changes include the renaming of the 13 academic departments into schools which are grouped into five faculties. The School of Forestry (SoF) is under the Faculty of Natural Resources.
SoF alone caters to three campuses: Taraka Campus, Bulolo University College (BUC) and Timber and Forestry Training College (TFTC).
SoF is benchmarking its undergraduate degree programs to meet international standards.
The benchmarking team, which is led by Professor Yusuf Sudo Hadi, is undertaking a comprehensive review of the undergraduate courses offered at the School of Forestry.
The benchmarking team has completed collecting benchmarking-associated information in six international universities to see those courses similar to what SoF offers. After the completion of this process, SoF is now ready to benchmark its undergraduate courses with the University of Canterbury (UC) in New Zealand (NZ).
Furthermore, SoF is now collaborating with specialised personnel involved in benchmarking from UC therefore, the benchmarking team will soon submit a report for auditors at UC in NZ to assess before inviting their team from UC to visit SoF.
The benchmarking of programs offered in SoF is an improvement from the 2019 implementation of a new curriculum of four subjects per semester to meet the requirements of the Papua New Guinea National Qualification Framework (PNG NQF).
PNG NQF is a system of formal qualifications for tertiary education in PNG.",Education,Trust
A win for PNG’s food industry,15/10/2024,https://tvwan.com.pg/news/1843,"Food testing can now be conducted in country following the accreditation of the National Food Testing and Monitoring Centre (NFTMC) at the PNG University of Technology in Lae, Morobe Province.
It is a fully accredited food testing laboratory under the ISO/IEC17025 international standard.
The Head of School of Applied Sciences, Dr Lydia Yalambing, said this is a significant milestone, not only for the school, but for the partners and stakeholders involved as well.
“The Accreditation of NFTMC is a testament to our unwavering commitment to our excellence in food safety, and quality standards,” she stated.
“Elevates our capacity to conduct high quality research and provides our students and staff in the school and university with access to some of the cutting-edge technologies and methodologies in food analysis and monitoring.
“This advancement will not only benefit the academic community at the university, but also boosts and strengthens the capabilities of the food industry in ensuring that our sea food products meet the stringent requirements of international markets such as the EU markets and the emerging opportunities in China and elsewhere.”
Dr Yalambing acknowledged the National Fisheries Authority (NFA) as a key partner that has supported NFTMC’s journey, describing the partnership as a “cornerstone of this success”.
The NFTMC is the result of a partnership that was forged in 2014, with the signing of a Memorandum of Understanding (MoU) between PNGUoT’s Applied Science Department (now the School of Applied Science) and the National Fisheries Authority.
Work on establishing the NFTMC was officially launched in 2018, followed by a revised MoU that was signed in December 2022.
The NFTMC’s objectives under the MoU were to become a fully accredited food testing laboratory, to provide analytical testing services to meet national and international importing country requirements and to maintain the accreditation status through continual improvement.
Following the signing of the revised MoU, the chemistry and microbiology laboratories were partitioned to cater for highly sensitive lab equipment; and an initial accreditation assessment was carried out on 12th – 13th of December in 2023.
A total of 26 analytical test reports were issued to NFA as the partner in Lae, Madang and Wewak in 2023.
In February this year (2024), NFTMC commissioned the two laboratories, equipment, renovated facilities, and vehicle donated by the NFA.
Vice Chancellor Professor Ora Renagi expressed his delight at the results of the PNGUoT and NFA partnership, saying PNGUoT will continue to support this development.
Dr Yalambing said this partnership exemplifies how academia and industry can work together to achieve common goals to benefit society and the economy at large.
NFTMC’s accreditation to the international standard elevates its credibility to produce reliable analytical test results. Companies and organisations that require analytical testing to be carried out in an accredited laboratory now can use NFTMC for their analytical needs.
NFTMC’s Manager, Justin Narimbi, said apart from servicing the fisheries sector, NFTMC is open to provide analytical testing to other food/feed industries and commodity sectors.
NFTMC’s current scope of accreditation include; Histamine in Foods/Feeds by High-Performance Liquid Chromatography (HPLC), and Various Microbiological Analysis in Foods and Water (Total Plate Count), total coliforms, faecal coliforms, E.coli, Listeria monocytogenes, Salmonella, Staphylococcus aureus, Clostridium perfringens and Enterococci.
“NFTMC can also carry out additional analytical testing such as proximate analysis, macro and micronutrient analysis, vitamins and trace metals analysis in food/feeds,” Narimbi stated.
“It can also carry out analytical testing on water and wastewater samples for various physicochemical parameters. While these additional testing are not included in the current scope of accreditation, they will be added soon.”
Narimbi added that the technical staff of NFTMC and the School of Applied Sciences worked hard in achieving this accreditation milestone, and demonstrated great professionalism in their work.",Business,Joy
ICCC to prosecute 11 shops,15/10/2024,https://tvwan.com.pg/news/1842,"The Independent Consumer and Competition Commission (ICCC) will prosecute 11 shops in New Ireland Province for increasing their prices above 10 percent without prior approval.
Out of 32 shops inspected, 11 shops were issued with an Infringement Notice (IN) for failing to comply with the Price Control Measure No. 4.
These shops have been given 14-days if they choose to appeal the IN that was issued by the ICCC. In the appeal, these shops are to justify their reasons for increasing the prices of certain goods sold or pay a K10,000 fine for non-compliance. Failing this, they will be taken to court by the ICCC.
During ICCC's nationwide price measure exercise carried out in the province recently, it was recorded that 11 shops in Kavieng and Namatanai districts were found to have increased prices of certain goods listed in Schedule 1 of the Price Measure No.4 above 10 percent without seeking prior approval from the ICCC.
ICCC Commissioner and chief executive officer, Paulus Ain who was on the ground welcomed and acknowledged concerns by shop owners about price increases at the suppliers and wholesalers end however, cautioned them to always apply to the ICCC before increasing their prices of the scheduled goods.
Ain noted the retail prices for flour, cooking oil, laundry soap and sugar remained steady (reasonably flat) when the base price was collected last year during Phase 1. However, the prices for rice have been increasing gradually and it is a concern.
Ain is warning shop owners who pretend to comply with the Price Order during the price inspection exercise that this is an ongoing exercise and if they are caught, they will be penalised.
""Let this be a warning to all the shop owners that ICCC will not hesitate to penalise any shop that increases its prices of certain goods per Schedule 1 without applying to the ICCC before increasing the prices,” Ain warned.
He added that those shops in other centers yet to be visited by the ICCC must seek approval for any price increase now to avoid being penalised.
ICCC has applauded the other shop owners for being compliant and keeping their prices at a reasonable level despite the current inflationary pressure experienced in the country.",Business,Anger
“Thirsty for Merch” launched,15/10/2024,https://tvwan.com.pg/news/1840,"As the year winds down into Christmas festivities, it’s a great time for promotion for companies. Pepsi PNG did just that with the official launch of the ""Thirsty For Merch"" National Consumer Promotion (NCP) at the Rangeview Plaza yesterday (Monday 15th October, 2024).
Pepsi PNGwill run for nine weeks. It started Monday 15th October, and ends Sunday, 20th December, 2024.
National Marketing Manager for Pacific Industries Ltd, Nathaniel Lepani, shared that the promotion gives Papua New Guineans a chance to win merchandise packs valued at K2,500 each, with over 400 packs available, which is more than one-million-kina in prizes up for grabs nationwide in PNG.
“Simply purchase two or more cans—""Tupla Tasol""—of Pepsi or any of our product range, including Mountain Dew, 7Up, Mirinda and Pepsi Max.
“Write your name and contact details on the back of your receipt and drop it into the entry boxes at all participating stores,” he said. “It’s that simple!”
Throughout the promotion PEPSI PNG teams throughout the nation will be drawing winners every fortnight.
Lepani said, “Each merch pack contains 17 exciting items, including sunglasses, socks, a tote bag, cap, T-shirt, Bluetooth speaker and headphones and a stylish varsity jacket.
“The PEPSI PNG promotional team in Port Moresby was there to display these fantastic prizes at Rangeview Plaza.
“This initiative reinforces our commitment to local content and showcases the talents of proud Papua New Guineans who are integral to the campaign's spirit,” Lepani added.",Business,Joy
Lae firm backs surveyors’ congress,15/10/2024,https://tvwan.com.pg/news/1836,"Lae’s landowner company has stepped in to support the 56th Association of Surveyors of Papua New Guinea Congress.
Ahi Investment Limited (AIL), through the Ahi Charitable Trust, donated K17,000 worth of merchandise and supplies to support the event, which is taking place from October 16th to 18th at the Rose Kekedo Theatre in the PNG University of Technology.
The donation, comprising 150 branded shirts, caps, notepads, pens and five canvas banners, was presented to the ASPNG team on Friday, October 11th.
ASPNG Survey Congress program manager, Allen Kapi, ASPNG Council Member, Terrance Kuniaka (Managing Director of No.1 Surveyors), and Deputy Surveyor General, Stanis Anea, received the donation from AIL deputy chairman, Gae Galang.
Kuniaka thanked AIL for sponsoring their major annual congress, saying: “This is the first time we’ve received such sponsorship from a local landowner company in Lae City.
“Surveys have been a key part of PNG for over 56 years, and this year’s Congress marks our 56th annual gathering. We greatly appreciate the support, and as surveyors, we will continue to assist the Ahi community and local villages in developing their land resources for future success.”
The 56th APSNG Survey Congress will feature distinguished speakers, including Lae MP and Deputy Prime Minister, John Rosso, who will deliver the keynote address.
AIL Chairman, George Gware, will also serve as a guest speaker during the opening program on October 16th, 2024.
“We are proud to contribute to this important event and support the professional development of surveyors in Papua New Guinea,” said Gware.
“Our involvement in this Congress reflects AIL’s commitment to empowering local communities through securing their land with proper surveys, which is crucial for mobilising land resources for sustainable land development that benefits the landowners and the government.”",Business,Trust
Farmer Represents PNG at World Food Day,15/10/2024,https://tvwan.com.pg/news/1829,"A young farmer from East Sepik, Papua New Guinea, is making waves internationally with his digital innovation in agriculture.
Nicodemus Mainga, 39, from Mandi Village, Wewak District, represented Papua New Guinea at the Regional World Food Day event organized by the Food and Agriculture Organization (FAO) in Bangkok.
He was one of four ""Young Innovators"" selected to showcase their work in agriculture, emphasizing the power of e-commerce and youth leadership in rural communities.
Nominated by FAO under the EU-STREIT PNG Programme, Nicodemus leads Mongs AgTrade Services Limited, a small agri-business focused on vanilla bean production and sales.
During his presentation, he highlighted how digital platforms and training provided by FAO and the International Telecommunication Union (ITU) helped his team create an online marketplace, securing international buyers for their vanilla beans.
“Our first e-market export was worth $5,500 (K20,075) to a buyer in Australia, and we’ve since formed partnerships in Canada, Singapore, and Malaysia,” Nicodemus said.
This digital leap has significantly boosted their community’s income, positioning Mongs AgTrade as a reputable vanilla exporter.
The EU-STREIT PNG Programme has been instrumental in providing internet access and digital skills training through resource centres in the Sepik region, enabling farmers like Nicodemus to harness the power of technology.
Programme Coordinator Ali Yesuf praised Nicodemus for setting an example for other communities to follow, underscoring the importance of digital innovation in achieving sustainable agricultural development.
“This experience has shown me the value of collaboration, innovation, and sustainability,” said Nicodemus. “I am honoured to share my community’s story on the global stage.”",Agriculture,Joy
Reaching the Unbanked with BSP’s Cash Agent Initiative,12/10/2024,https://tvwan.com.pg/news/1803,"The BSP Financial Group's Cash Agent Commissioning initiative is making strides in expanding banking services to remote and underserved communities in Papua New Guinea.
Through strategic partnerships with local businesses and individuals, known as cash agents, BSP is extending its reach beyond traditional branch networks to provide essential banking services such as deposits, withdrawals, and balance inquiries.
The initiative benefits small and medium-sized enterprises (SMEs), allowing them to serve as cash agents and earn commissions while offering a convenient banking option to their customers.
This partnership supports the growth of SMEs by giving them an additional revenue stream, boosting financial inclusion for entrepreneurs in rural and semi-urban areas who may otherwise have limited access to banking infrastructure.
BSP Mt. Hagen Branch Manager, Theresa Pilamp, who has been with the bank for 35 years, has played a key role in promoting this initiative. She highlighted the positive impact it has had on her community.
“Many citizens are now able to access banking services more easily, and we’ve seen SMEs grow as they take on the role of cash agents,” Pilamp explained.
In describing the process of selecting and training cash agents, Pilamp said, “Our customers must have been with BSP for over 12 months, have good credit facilities and a solid account history.
By enabling SMEs to act as cash agents, we’ve helped reduce the long queues at our branches while also giving ownership of banking services to our SMEs.”
BSP supports its cash agents by providing financial literacy training and other resources to help them succeed. The bank’s commitment to the community is further demonstrated through its SME support programs, offering low interest rates and facilitating cash agent operations.
“Cash agents allow store owners, who often handle large sums of money, to use their cash to assist customers. Instead of queuing up at the bank, customers can now use cash agents for quick transactions,” Pilamp added.
The initiative has garnered positive feedback from both cash agents and customers. Pilamp shared that cash agents have seen significant growth in their businesses.
""They feel empowered as they serve customers who no longer want to wait in line, and in return, they are rewarded with commissions based on the number of customers they serve,"" she said.
""The Highlands region, in particular, has seen an increase in cash agents who are helping reduce queues at our branches.""
In terms of financial inclusion, the Cash Agent Commissioning initiative has made a noticeable impact in rural areas. “We have cash agents in the most remote areas, like Moosa, and we provide literacy training to surrounding communities. We’re looking to establish even more cash agents in the most remote parts of the country so people don’t have to travel to towns to access banking services,” Pilamp explained.
One such success story is Ruth Yank, a widow and entrepreneur who recently launched her own cash agent office with the support of BSP. Yank, a loyal BSP customer for over 20 years, operates several businesses, including a hotel. Her customer base has grown significantly, and she now uses her business to assist customers who would otherwise face long queues at ATMs.
""Ruth has been a faithful customer and a great example of how this initiative can empower individuals to contribute to their communities,"" Pilamp said.
""She’s not just serving customers, she’s working with government departments like health and education to offer a comprehensive service.""
As BSP continues to expand its Cash Agent Commissioning initiative, it remains focused on increasing access to banking services in remote and underserved areas.
“We’re ready to support anyone interested in becoming a cash agent, particularly in the Western Highlands and other rural areas,” Pilamp concluded.
The Cash Agent Commissioning initiative represents a promising future for financial inclusion in Papua New Guinea, bringing essential banking services closer to the people who need them most.",Business,Trust
